epoch,step,val_reconstruction_loss
0,34,0.11830097436904907
1,69,0.09049544483423233
2,104,0.07432827353477478
3,139,0.06637108325958252
4,174,0.06082192063331604
5,209,0.0566021166741848
6,244,0.05322660878300667
7,279,0.051580991595983505
8,314,0.05093811824917793
9,349,0.050801727920770645
10,384,0.05102520063519478
11,419,0.05054546892642975
12,454,0.04957997426390648
13,489,0.04834340512752533
14,524,0.04621054604649544
15,559,0.04394769296050072
16,594,0.04075761139392853
17,629,0.03757704421877861
18,664,0.035364095121622086
19,699,0.03216560557484627
20,734,0.03007006086409092
21,769,0.028655504807829857
22,804,0.026997463777661324
23,839,0.02555779367685318
24,874,0.02485588751733303
25,909,0.02422063983976841
26,944,0.0238792821764946
27,979,0.023768791928887367
28,1014,0.023953920230269432
29,1049,0.023577094078063965
30,1084,0.023628393188118935
31,1119,0.023623904213309288
32,1154,0.023496029898524284
33,1189,0.023395933210849762
34,1224,0.023121299222111702
35,1259,0.022642476484179497
36,1294,0.022517772391438484
37,1329,0.023280886933207512
38,1364,0.022234095260500908
39,1399,0.02118569426238537
40,1434,0.020507927983999252
41,1469,0.02023700252175331
42,1504,0.01961739920079708
43,1539,0.020282946527004242
44,1574,0.018965700641274452
45,1609,0.01865018717944622
46,1644,0.01912648044526577
47,1679,0.018272722139954567
48,1714,0.018106700852513313
49,1749,0.018095897510647774
50,1784,0.018076501786708832
51,1819,0.018074335530400276
52,1854,0.017959734424948692
53,1889,0.017910296097397804
54,1924,0.01786348782479763
55,1959,0.017845703288912773
56,1994,0.018238626420497894
57,2029,0.01752994768321514
58,2064,0.017115727066993713
59,2099,0.017069490626454353
60,2134,0.017454488202929497
61,2169,0.017034832388162613
62,2204,0.018020713701844215
63,2239,0.015942895784974098
64,2274,0.016065234318375587
65,2309,0.01569446735084057
66,2344,0.0156065933406353
67,2379,0.01571188122034073
68,2414,0.01522312592715025
69,2449,0.015265319496393204
70,2484,0.015383605845272541
71,2519,0.015316352248191833
72,2554,0.015592989511787891
73,2589,0.015309099107980728
74,2624,0.01546997670084238
75,2659,0.015607464127242565
76,2694,0.015584789216518402
77,2729,0.016308274120092392
78,2764,0.0159081369638443
79,2799,0.015698252245783806
80,2834,0.016634183004498482
81,2869,0.015857499092817307
82,2904,0.015346943400800228
83,2939,0.015267462469637394
84,2974,0.014963828958570957
85,3009,0.014655019156634808
86,3044,0.0146237313747406
87,3079,0.014861083589494228
88,3114,0.014365660957992077
89,3149,0.014371226541697979
90,3184,0.014455031603574753
91,3219,0.014628534205257893
92,3254,0.01449807733297348
93,3289,0.014256604947149754
94,3324,0.014508441090583801
95,3359,0.015135145746171474
96,3394,0.014647875912487507
97,3429,0.015932254493236542
98,3464,0.015443496406078339
99,3499,0.014948333613574505
100,3534,0.014909776858985424
101,3569,0.014402342028915882
102,3604,0.014335946179926395
103,3639,0.014934557490050793
104,3674,0.014598365873098373
105,3709,0.014140169136226177
106,3744,0.013704154640436172
107,3779,0.014068100601434708
108,3814,0.013582579791545868
109,3849,0.013558062724769115
110,3884,0.013646610081195831
111,3919,0.01370231807231903
112,3954,0.013537007384002209
113,3989,0.013512484729290009
114,4024,0.013689421117305756
115,4059,0.013899988494813442
116,4094,0.01409031543880701
117,4129,0.013858894817531109
118,4164,0.013679425232112408
119,4199,0.013986005447804928
120,4234,0.016362573951482773
121,4269,0.014422624371945858
122,4304,0.014068718999624252
123,4339,0.014636721462011337
124,4374,0.013672742061316967
125,4409,0.013739373534917831
126,4444,0.013475715182721615
127,4479,0.013870693743228912
128,4514,0.013059146702289581
129,4549,0.013321764767169952
130,4584,0.013229657895863056
131,4619,0.013050869107246399
132,4654,0.013154014013707638
133,4689,0.013779462315142155
134,4724,0.013710846193134785
135,4759,0.013803807087242603
136,4794,0.013443388976156712
137,4829,0.013972055166959763
138,4864,0.014855681918561459
