epoch,step,val_reconstruction_loss
0,16,0.03880144655704498
1,33,0.019673844799399376
2,50,0.015658682212233543
3,67,0.012879430316388607
4,84,0.011505519039928913
5,101,0.011065813712775707
6,118,0.01071943063288927
7,135,0.01079068798571825
8,152,0.010230574756860733
9,169,0.010318662039935589
10,186,0.01050114631652832
11,203,0.010480217635631561
12,220,0.010099160484969616
13,237,0.010011471807956696
14,254,0.009316413663327694
15,271,0.009055267088115215
16,288,0.008684230037033558
17,305,0.007882085628807545
18,322,0.007440368179231882
19,339,0.006799753755331039
20,356,0.006343102548271418
21,373,0.006346223875880241
22,390,0.00585464620962739
23,407,0.0057372176088392735
24,424,0.005451428238302469
25,441,0.0052773854695260525
26,458,0.005138780921697617
27,475,0.004983731545507908
28,492,0.004937067162245512
29,509,0.004918289836496115
30,526,0.004940927028656006
31,543,0.0049265846610069275
32,560,0.004935417324304581
33,577,0.004923361819237471
34,594,0.004881298169493675
35,611,0.004787921439856291
36,628,0.004769543651491404
37,645,0.004543833900243044
38,662,0.004536378663033247
39,679,0.004454735200852156
40,696,0.004233046900480986
41,713,0.004205857869237661
42,730,0.004053212236613035
43,747,0.003915099892765284
44,764,0.0038148059975355864
45,781,0.0036250196862965822
46,798,0.0035614531952887774
47,815,0.003619040595367551
48,832,0.00357218855060637
49,849,0.003588855266571045
50,866,0.0035378949251025915
51,883,0.0035314548294991255
52,900,0.003507371759042144
53,917,0.003442014567553997
54,934,0.003408547258004546
55,951,0.003542998107150197
56,968,0.003417237661778927
57,985,0.0035288287326693535
58,1002,0.0033413914497941732
59,1019,0.0033776566851884127
60,1036,0.0033045776654034853
61,1053,0.003247893415391445
62,1070,0.003103131428360939
63,1087,0.003017667680978775
64,1104,0.0029302642215043306
65,1121,0.0028894662391394377
66,1138,0.0028196151833981276
67,1155,0.0028180342633277178
68,1172,0.0027273762971162796
69,1189,0.00276003940962255
70,1206,0.002722743898630142
71,1223,0.0027534805703908205
72,1240,0.002789369085803628
73,1257,0.002755473367869854
74,1274,0.002795945154502988
75,1291,0.0027388331945985556
76,1308,0.0028927624225616455
77,1325,0.0027612997218966484
78,1342,0.0028653449844568968
79,1359,0.0028686996083706617
80,1376,0.0028730689082294703
