epoch,step,val_reconstruction_loss
0,6,0.2871169149875641
1,13,0.17639847099781036
2,20,0.12861472368240356
3,27,0.09514828771352768
4,34,0.08002293854951859
5,41,0.07441837340593338
6,48,0.07049382477998734
7,55,0.06696717441082001
8,62,0.06652211397886276
9,69,0.06649176776409149
10,76,0.06589125096797943
11,83,0.06487220525741577
12,90,0.06509274989366531
13,97,0.06310123950242996
14,104,0.06020563095808029
15,111,0.0552300289273262
16,118,0.0503271222114563
17,125,0.045051880180835724
18,132,0.04108947142958641
19,139,0.037172771990299225
20,146,0.03617103025317192
21,153,0.03494417667388916
22,160,0.03381898254156113
23,167,0.032696813344955444
24,174,0.033474311232566833
25,181,0.03181735798716545
26,188,0.03132222592830658
27,195,0.0296829491853714
28,202,0.031978581100702286
29,209,0.0335572212934494
30,216,0.033626336604356766
31,223,0.031893908977508545
32,230,0.032450705766677856
33,237,0.03201764076948166
34,244,0.03107280656695366
35,251,0.03144705668091774
36,258,0.03154189884662628
37,265,0.03070840612053871
38,272,0.029909648001194
39,279,0.030044615268707275
40,286,0.028430739417672157
41,293,0.029631542041897774
42,300,0.030169351026415825
43,307,0.02932959794998169
44,314,0.02945198118686676
45,321,0.02944975718855858
46,328,0.028340883553028107
47,335,0.028905732557177544
48,342,0.028962066397070885
49,349,0.027606191113591194
50,356,0.02846483141183853
51,363,0.029329445213079453
52,370,0.029365316033363342
53,377,0.029431870207190514
54,384,0.028889566659927368
55,391,0.02862798236310482
56,398,0.02927286922931671
57,405,0.02949058823287487
58,412,0.028895478695631027
59,419,0.029364533722400665
60,426,0.028814872726798058
61,433,0.0284102875739336
62,440,0.028641128912568092
63,447,0.028878891840577126
64,454,0.027364367619156837
65,461,0.027496838942170143
66,468,0.02735108509659767
67,475,0.028101731091737747
68,482,0.0286091435700655
69,489,0.028935277834534645
70,496,0.028966298326849937
71,503,0.028094954788684845
72,510,0.02817665785551071
73,517,0.027665674686431885
74,524,0.027498623356223106
75,531,0.028354978188872337
76,538,0.027837321162223816
77,545,0.02809610776603222
78,552,0.02705356478691101
79,559,0.02770889922976494
80,566,0.027566324919462204
81,573,0.026657555252313614
82,580,0.026375627145171165
83,587,0.026877567172050476
84,594,0.026559341698884964
85,601,0.025864537805318832
86,608,0.026375822722911835
87,615,0.026448924094438553
88,622,0.026333943009376526
89,629,0.026394670829176903
90,636,0.026375096291303635
91,643,0.026101315394043922
92,650,0.026526497676968575
93,657,0.026134632527828217
94,664,0.025465955957770348
95,671,0.025449514389038086
96,678,0.025189761072397232
97,685,0.0246143639087677
98,692,0.023828549310564995
99,699,0.023720458149909973
100,706,0.023484094068408012
101,713,0.0233924500644207
102,720,0.022944964468479156
103,727,0.022573374211788177
104,734,0.022802632302045822
105,741,0.023126669228076935
106,748,0.02379942312836647
107,755,0.02339223399758339
108,762,0.023283829912543297
109,769,0.022974073886871338
110,776,0.023447467014193535
111,783,0.023294420912861824
112,790,0.02376067265868187
113,797,0.024186326190829277
114,804,0.02314685471355915
115,811,0.02319267950952053
116,818,0.023228401318192482
117,825,0.02202838473021984
118,832,0.022215204313397408
119,839,0.022500110790133476
120,846,0.021755479276180267
121,853,0.02178422175347805
122,860,0.02072475105524063
123,867,0.02078346535563469
124,874,0.021808573976159096
125,881,0.022750085219740868
126,888,0.02274177595973015
127,895,0.020647801458835602
128,902,0.020167294889688492
129,909,0.022056283429265022
130,916,0.02139635942876339
131,923,0.021225998178124428
132,930,0.02145768702030182
133,937,0.021443171426653862
134,944,0.021751388907432556
135,951,0.021918844431638718
136,958,0.021655742079019547
137,965,0.02150721289217472
138,972,0.019837766885757446
139,979,0.019485851749777794
140,986,0.02026822790503502
141,993,0.019716454669833183
142,1000,0.020688187330961227
143,1007,0.02135379984974861
144,1014,0.021116813644766808
145,1021,0.021501794457435608
146,1028,0.021892515942454338
147,1035,0.021724022924900055
148,1042,0.021131101995706558
149,1049,0.02266472391784191
150,1056,0.02154959924519062
151,1063,0.022672152146697044
152,1070,0.022511465474963188
153,1077,0.024225745350122452
154,1084,0.021014686673879623
155,1091,0.02076100930571556
156,1098,0.020888345316052437
157,1105,0.02148773893713951
158,1112,0.0194163266569376
159,1119,0.019749805331230164
160,1126,0.020407529547810555
161,1133,0.0199940986931324
162,1140,0.02050275355577469
163,1147,0.019848432391881943
164,1154,0.021286023780703545
165,1161,0.021171238273382187
166,1168,0.02208123169839382
167,1175,0.02203487791121006
168,1182,0.022223856300115585
169,1189,0.023363672196865082
