epoch,step,val_reconstruction_loss
0,6,1.2821277379989624
1,13,1.200944423675537
2,20,1.1358168125152588
3,27,1.0834897756576538
4,34,1.0471848249435425
5,41,1.0226056575775146
6,48,1.0071306228637695
7,55,0.9987391829490662
8,62,0.9962029457092285
9,69,0.9964609146118164
10,76,0.9982118606567383
11,83,0.997884213924408
12,90,0.9939199686050415
13,97,0.9844439029693604
14,104,0.968038022518158
15,111,0.9444556832313538
16,118,0.9168422222137451
17,125,0.8848220705986023
18,132,0.8503081798553467
19,139,0.8171565532684326
20,146,0.7833899855613708
21,153,0.7528613209724426
22,160,0.7272804379463196
23,167,0.7034360766410828
24,174,0.6860524415969849
25,181,0.6718553304672241
26,188,0.6641288995742798
27,195,0.6588224172592163
28,202,0.655855119228363
29,209,0.6552034616470337
30,216,0.655570924282074
31,223,0.6556321978569031
32,230,0.6532149910926819
33,237,0.6481568813323975
34,244,0.6395409107208252
35,251,0.6267256736755371
36,258,0.61224365234375
37,265,0.5929564833641052
38,272,0.5758817195892334
39,279,0.5537219643592834
40,286,0.5345137715339661
41,293,0.5166796445846558
42,300,0.5022746324539185
43,307,0.4888486862182617
44,314,0.47880107164382935
45,321,0.4709900915622711
46,328,0.46631360054016113
47,335,0.4629207253456116
48,342,0.4614933133125305
49,349,0.4612081050872803
50,356,0.46127423644065857
51,363,0.46079403162002563
52,370,0.4593532681465149
53,377,0.4563429057598114
54,384,0.4516608417034149
55,391,0.4442709684371948
56,398,0.4363202750682831
57,405,0.42507249116897583
58,412,0.4141562581062317
59,419,0.4022396206855774
60,426,0.39187178015708923
61,433,0.3811226487159729
62,440,0.3717109262943268
63,447,0.36493319272994995
64,454,0.35774582624435425
65,461,0.35286402702331543
66,468,0.3507854640483856
67,475,0.34804004430770874
68,482,0.3469516634941101
69,489,0.3466898798942566
70,496,0.34668704867362976
71,503,0.3465564250946045
72,510,0.345747709274292
73,517,0.34405258297920227
74,524,0.34113672375679016
75,531,0.33731338381767273
76,538,0.33280134201049805
77,545,0.3266642689704895
78,552,0.3187839984893799
79,559,0.3132452964782715
80,566,0.3059267997741699
81,573,0.2992284297943115
82,580,0.29361245036125183
83,587,0.28969496488571167
84,594,0.28472357988357544
85,601,0.280865341424942
86,608,0.2789972126483917
87,615,0.27806705236434937
88,622,0.2770049571990967
89,629,0.27656975388526917
90,636,0.276518315076828
91,643,0.27630534768104553
92,650,0.2757398188114166
93,657,0.27494189143180847
94,664,0.2733626365661621
95,671,0.27148646116256714
96,678,0.2673880159854889
97,685,0.26493752002716064
98,692,0.260021835565567
99,699,0.2555869221687317
100,706,0.25127169489860535
101,713,0.24639372527599335
102,720,0.24198319017887115
103,727,0.2382514476776123
104,734,0.2372339963912964
105,741,0.23467698693275452
106,748,0.2330656349658966
107,755,0.2308846116065979
108,762,0.2305924892425537
109,769,0.2303711324930191
110,776,0.23016825318336487
111,783,0.23004424571990967
112,790,0.22956669330596924
113,797,0.2291419804096222
114,804,0.2279895544052124
115,811,0.22777383029460907
116,818,0.22579729557037354
117,825,0.22234925627708435
118,832,0.22070300579071045
119,839,0.2189178466796875
120,846,0.21993577480316162
121,853,0.22534753382205963
122,860,0.21043340861797333
123,867,0.20398534834384918
124,874,0.201083242893219
125,881,0.19935797154903412
126,888,0.19944234192371368
127,895,0.19770874083042145
128,902,0.19678978621959686
129,909,0.19659340381622314
130,916,0.19645074009895325
131,923,0.1965140998363495
132,930,0.1962699443101883
133,937,0.19619089365005493
134,944,0.19527007639408112
135,951,0.1946948915719986
136,958,0.19296802580356598
137,965,0.19322404265403748
138,972,0.18859922885894775
139,979,0.18712282180786133
140,986,0.19531869888305664
141,993,0.18735578656196594
142,1000,0.1802147477865219
143,1007,0.17709392309188843
144,1014,0.17492718994617462
145,1021,0.17349106073379517
146,1028,0.17896142601966858
147,1035,0.17401745915412903
148,1042,0.17218412458896637
149,1049,0.1714223176240921
150,1056,0.17113274335861206
151,1063,0.171101912856102
152,1070,0.17108599841594696
153,1077,0.17130689322948456
154,1084,0.1705264300107956
155,1091,0.17053762078285217
156,1098,0.16973422467708588
157,1105,0.1670498549938202
158,1112,0.16598667204380035
159,1119,0.1684950292110443
160,1126,0.17434632778167725
161,1133,0.16356104612350464
162,1140,0.1567627340555191
163,1147,0.15699751675128937
164,1154,0.1544608175754547
165,1161,0.15521124005317688
166,1168,0.15375930070877075
167,1175,0.15346603095531464
168,1182,0.15174730122089386
169,1189,0.1512475460767746
170,1196,0.151170015335083
171,1203,0.15106940269470215
172,1210,0.151210218667984
173,1217,0.15091921389102936
174,1224,0.15070435404777527
175,1231,0.14956438541412354
176,1238,0.14861619472503662
177,1245,0.14865194261074066
178,1252,0.14709222316741943
179,1259,0.14655816555023193
180,1266,0.1614234745502472
181,1273,0.16457384824752808
182,1280,0.15213848650455475
183,1287,0.14081613719463348
184,1294,0.1414961814880371
185,1301,0.13911280035972595
186,1308,0.13937582075595856
187,1315,0.13738542795181274
188,1322,0.135943204164505
189,1329,0.13509367406368256
190,1336,0.13467542827129364
191,1343,0.1346120536327362
192,1350,0.1344805806875229
193,1357,0.13462001085281372
194,1364,0.13613465428352356
195,1371,0.13596244156360626
196,1378,0.13292255997657776
197,1385,0.13454513251781464
198,1392,0.14170855283737183
199,1399,0.16105376183986664
200,1406,0.1309470534324646
201,1413,0.13653677701950073
202,1420,0.12719599902629852
203,1427,0.12888967990875244
204,1434,0.12468597292900085
205,1441,0.12445671856403351
206,1448,0.12684348225593567
207,1455,0.12432154268026352
208,1462,0.12186102569103241
209,1469,0.12107151001691818
210,1476,0.12099729478359222
211,1483,0.12072788178920746
212,1490,0.12073680013418198
213,1497,0.12055191397666931
214,1504,0.12138308584690094
215,1511,0.12007202208042145
