epoch,step,val_reconstruction_loss
0,34,0.830692708492279
1,69,0.6558110117912292
2,104,0.5351561903953552
3,139,0.45295682549476624
4,174,0.3990723788738251
5,209,0.36365649104118347
6,244,0.34215307235717773
7,279,0.3300155699253082
8,314,0.32425621151924133
9,349,0.32315564155578613
10,384,0.3230726718902588
11,419,0.3212486505508423
12,454,0.31585368514060974
13,489,0.3040600121021271
14,524,0.28597939014434814
15,559,0.26387307047843933
16,594,0.2396373599767685
17,629,0.21676969528198242
18,664,0.19373394548892975
19,699,0.17481552064418793
20,734,0.15866762399673462
21,769,0.14513294398784637
22,804,0.13219065964221954
23,839,0.12292760610580444
24,874,0.11743379384279251
25,909,0.1113196611404419
26,944,0.10595527291297913
27,979,0.10387948155403137
28,1014,0.10230162739753723
29,1049,0.1017969474196434
30,1084,0.10175434499979019
31,1119,0.10142120718955994
32,1154,0.10075643658638
33,1189,0.09908393025398254
34,1224,0.09697381407022476
35,1259,0.09332867711782455
36,1294,0.08756149560213089
37,1329,0.08316226303577423
38,1364,0.07734144479036331
39,1399,0.07217910885810852
40,1434,0.0666194036602974
41,1469,0.060612212866544724
42,1504,0.06237438693642616
43,1539,0.050849199295043945
44,1574,0.04939455911517143
45,1609,0.04905910789966583
46,1644,0.043929073959589005
47,1679,0.04274079203605652
48,1714,0.04219207167625427
49,1749,0.04182422161102295
50,1784,0.041771695017814636
51,1819,0.04192419722676277
52,1854,0.04151789844036102
53,1889,0.040778737515211105
54,1924,0.0410752035677433
55,1959,0.03931388631463051
56,1994,0.04348267614841461
57,2029,0.03598855808377266
58,2064,0.03421122580766678
59,2099,0.03304644674062729
60,2134,0.03206294775009155
61,2169,0.031218400225043297
62,2204,0.02713274396955967
63,2239,0.02600005269050598
64,2274,0.026154818013310432
65,2309,0.02456612139940262
66,2344,0.02406333200633526
67,2379,0.023929962888360023
68,2414,0.023377427831292152
69,2449,0.023678859695792198
70,2484,0.02320072613656521
71,2519,0.023250827565789223
72,2554,0.023283205926418304
73,2589,0.023594403639435768
74,2624,0.023059936240315437
75,2659,0.02328852377831936
76,2694,0.022328460589051247
77,2729,0.02259060926735401
78,2764,0.022353773936629295
79,2799,0.02321726270020008
80,2834,0.02190854400396347
81,2869,0.020673779770731926
82,2904,0.021573742851614952
83,2939,0.021061783656477928
84,2974,0.020606735721230507
85,3009,0.021251559257507324
86,3044,0.020451471209526062
87,3079,0.020467771217226982
88,3114,0.019962511956691742
89,3149,0.020032672211527824
90,3184,0.019837211817502975
91,3219,0.01987956464290619
92,3254,0.02003529854118824
93,3289,0.020107047632336617
94,3324,0.020918497815728188
95,3359,0.021059654653072357
96,3394,0.020200150087475777
97,3429,0.020026959478855133
98,3464,0.019985096529126167
99,3499,0.019956864416599274
100,3534,0.02013883925974369
101,3569,0.021737387403845787
102,3604,0.020084967836737633
103,3639,0.02130708657205105
104,3674,0.020669443532824516
105,3709,0.020546680316329002
106,3744,0.02040920965373516
107,3779,0.020065242424607277
108,3814,0.019654937088489532
109,3849,0.019778862595558167
110,3884,0.019727418199181557
111,3919,0.01967042125761509
112,3954,0.01970517449080944
113,3989,0.020121494308114052
114,4024,0.01959584653377533
115,4059,0.02280844748020172
116,4094,0.020877227187156677
117,4129,0.023255258798599243
118,4164,0.020822567865252495
119,4199,0.022067105397582054
120,4234,0.019895585253834724
121,4269,0.020362455397844315
122,4304,0.02010943740606308
123,4339,0.022074809297919273
124,4374,0.020133720710873604
125,4409,0.020041270181536674
126,4444,0.02029319293797016
127,4479,0.019707679748535156
128,4514,0.019768482074141502
129,4549,0.019834468141198158
130,4584,0.01980402320623398
131,4619,0.019765816628932953
132,4654,0.0196594949811697
133,4689,0.020510978996753693
134,4724,0.020294668152928352
135,4759,0.022605234757065773
136,4794,0.021046703681349754
137,4829,0.020393306389451027
138,4864,0.021087249740958214
