epoch,step,val_reconstruction_loss
0,34,0.11356047540903091
1,69,0.0865674838423729
2,104,0.074677474796772
3,139,0.06538522988557816
4,174,0.059864018112421036
5,209,0.056429535150527954
6,244,0.05375182628631592
7,279,0.052269499748945236
8,314,0.05186133086681366
9,349,0.05154496803879738
10,384,0.051606666296720505
11,419,0.05134107172489166
12,454,0.05066801980137825
13,489,0.04972938820719719
14,524,0.04749592766165733
15,559,0.044315826147794724
16,594,0.04145707190036774
17,629,0.03883165121078491
18,664,0.035762276500463486
19,699,0.03316418081521988
20,734,0.03083050809800625
21,769,0.02896520495414734
22,804,0.027716299518942833
23,839,0.026487821713089943
24,874,0.0256893802434206
25,909,0.0251921433955431
26,944,0.024679144844412804
27,979,0.024512892588973045
28,1014,0.024351509287953377
29,1049,0.024292105808854103
30,1084,0.024301722645759583
31,1119,0.024171223863959312
32,1154,0.024156423285603523
33,1189,0.023969003930687904
34,1224,0.023929690942168236
35,1259,0.023965274915099144
36,1294,0.02350820042192936
37,1329,0.022725209593772888
38,1364,0.02382308430969715
39,1399,0.022022394463419914
40,1434,0.030414247885346413
41,1469,0.025400325655937195
42,1504,0.024103157222270966
43,1539,0.023459330201148987
44,1574,0.022907353937625885
45,1609,0.02175808511674404
46,1644,0.020857801660895348
47,1679,0.020744483917951584
48,1714,0.020665617659687996
49,1749,0.020717814564704895
50,1784,0.020698456093668938
51,1819,0.020662924274802208
52,1854,0.02055886946618557
53,1889,0.020574206486344337
54,1924,0.02088279277086258
55,1959,0.020987704396247864
56,1994,0.021249450743198395
57,2029,0.02018522471189499
58,2064,0.020111503079533577
59,2099,0.020805124193429947
60,2134,0.020680313929915428
61,2169,0.02138105221092701
62,2204,0.019244642928242683
63,2239,0.018824687227606773
64,2274,0.018628938123583794
65,2309,0.018545303493738174
66,2344,0.01806553266942501
67,2379,0.01792070083320141
68,2414,0.017830217257142067
69,2449,0.017877524718642235
70,2484,0.017836447805166245
71,2519,0.01783066801726818
72,2554,0.017883626744151115
73,2589,0.017810635268688202
74,2624,0.017816493287682533
75,2659,0.018000612035393715
76,2694,0.01805642619729042
77,2729,0.01753498800098896
78,2764,0.01874128170311451
79,2799,0.017773224040865898
80,2834,0.01767047867178917
81,2869,0.017781538888812065
82,2904,0.0175689235329628
83,2939,0.017408154904842377
84,2974,0.017037926241755486
85,3009,0.01714138127863407
86,3044,0.016866223886609077
87,3079,0.016611596569418907
88,3114,0.01644900254905224
89,3149,0.01645500957965851
90,3184,0.016396263614296913
91,3219,0.016514550894498825
92,3254,0.0164381954818964
93,3289,0.016531871631741524
94,3324,0.01657015271484852
95,3359,0.01674038916826248
96,3394,0.0168092492967844
97,3429,0.017418721690773964
98,3464,0.016876956447958946
99,3499,0.016983086243271828
100,3534,0.016549183055758476
101,3569,0.018508432433009148
102,3604,0.016298972070217133
103,3639,0.01649899035692215
104,3674,0.017631882801651955
105,3709,0.016056708991527557
106,3744,0.016161803156137466
107,3779,0.01580491103231907
108,3814,0.01573766954243183
109,3849,0.01575387455523014
110,3884,0.015787146985530853
111,3919,0.015701541677117348
112,3954,0.015834247693419456
113,3989,0.015747567638754845
114,4024,0.016327500343322754
115,4059,0.016025766730308533
116,4094,0.016271451488137245
117,4129,0.016225343570113182
118,4164,0.016573486849665642
119,4199,0.015990545973181725
120,4234,0.01623520813882351
121,4269,0.016038713976740837
122,4304,0.017141902819275856
123,4339,0.01606637053191662
124,4374,0.01640280708670616
125,4409,0.01594984158873558
126,4444,0.01551548857241869
127,4479,0.015570447780191898
128,4514,0.015375806950032711
129,4549,0.015422713942825794
130,4584,0.015541291795670986
131,4619,0.015376721508800983
132,4654,0.015510588884353638
133,4689,0.01554195862263441
134,4724,0.015620327554643154
135,4759,0.015931909903883934
136,4794,0.01574116013944149
137,4829,0.015855835750699043
