epoch,step,val_reconstruction_loss
0,21,0.04048728570342064
1,43,0.02563917636871338
2,65,0.021087447181344032
3,87,0.01943065971136093
4,109,0.018587058410048485
5,131,0.018068775534629822
6,153,0.01749137043952942
7,175,0.016969403252005577
8,197,0.017767706885933876
9,219,0.01792154274880886
10,241,0.018429668620228767
