epoch,step,val_reconstruction_loss
0,20,0.9403823018074036
1,41,0.8240079879760742
2,62,0.7302455306053162
3,83,0.658480167388916
4,104,0.6054147481918335
5,125,0.5674161911010742
6,146,0.5433735251426697
7,167,0.5290699005126953
8,188,0.5227764248847961
9,209,0.5212685465812683
10,230,0.521084725856781
11,251,0.5198677182197571
12,272,0.5130822062492371
13,293,0.49875569343566895
14,314,0.47627389430999756
15,335,0.4473191201686859
16,356,0.41251298785209656
17,377,0.3771088123321533
18,398,0.3415972888469696
19,419,0.3111521005630493
20,440,0.2841275632381439
21,461,0.2613821029663086
22,482,0.24274130165576935
23,503,0.2284693568944931
24,524,0.2177857905626297
25,545,0.21001504361629486
26,566,0.20437683165073395
27,587,0.20107130706310272
28,608,0.19953495264053345
29,629,0.1987946778535843
30,650,0.19875375926494598
31,671,0.19848410785198212
32,692,0.197225883603096
33,713,0.19429878890514374
34,734,0.19012697041034698
35,755,0.18418942391872406
36,776,0.17746014893054962
37,797,0.17076416313648224
38,818,0.16168655455112457
39,839,0.15126879513263702
40,860,0.1435713768005371
41,881,0.13662351667881012
42,902,0.12780123949050903
43,923,0.12434227019548416
44,944,0.11972910910844803
45,965,0.11437239497900009
46,986,0.11098746210336685
47,1007,0.10949969291687012
48,1028,0.10875462740659714
49,1049,0.10828745365142822
50,1070,0.10811678320169449
51,1091,0.10802540928125381
52,1112,0.10758485645055771
53,1133,0.10706303268671036
54,1154,0.10512251406908035
55,1175,0.10359068959951401
56,1196,0.10057154297828674
57,1217,0.10000862926244736
58,1238,0.09353041648864746
59,1259,0.09392184019088745
60,1280,0.08821812272071838
61,1301,0.08016025274991989
62,1322,0.07688837498426437
63,1343,0.07426520437002182
64,1364,0.07200100272893906
65,1385,0.07056695222854614
66,1406,0.06668990105390549
67,1427,0.06519224494695663
68,1448,0.06469004601240158
69,1469,0.06413193792104721
70,1490,0.06392095983028412
71,1511,0.0639532208442688
72,1532,0.06373157352209091
73,1553,0.06372063606977463
74,1574,0.06338747590780258
75,1595,0.06368795782327652
76,1616,0.060977865010499954
77,1637,0.06446503102779388
78,1658,0.058774013072252274
79,1679,0.05955911800265312
80,1700,0.05535432696342468
81,1721,0.061170127242803574
82,1742,0.051494766026735306
83,1763,0.04927806183695793
84,1784,0.04640575870871544
85,1805,0.04388612508773804
86,1826,0.043309688568115234
87,1847,0.04297405481338501
88,1868,0.04128091037273407
89,1889,0.0409514345228672
90,1910,0.0409805029630661
91,1931,0.04097849130630493
92,1952,0.04104745760560036
93,1973,0.04146439954638481
94,1994,0.041171830147504807
95,2015,0.04168665409088135
96,2036,0.04049903154373169
97,2057,0.040516871958971024
98,2078,0.039470139890909195
99,2099,0.03933313861489296
100,2120,0.03685206174850464
101,2141,0.034685567021369934
102,2162,0.035261306911706924
103,2183,0.034678202122449875
104,2204,0.03315436467528343
105,2225,0.031610894948244095
106,2246,0.03153066337108612
107,2267,0.030967416241765022
108,2288,0.030965596437454224
109,2309,0.030170464888215065
110,2330,0.030009260401129723
111,2351,0.03019016794860363
112,2372,0.030052052810788155
113,2393,0.030648576095700264
114,2414,0.03149082139134407
115,2435,0.030225805938243866
116,2456,0.029916023835539818
117,2477,0.03023633547127247
118,2498,0.029921285808086395
119,2519,0.03128378465771675
120,2540,0.029423603788018227
121,2561,0.031174873933196068
122,2582,0.028954364359378815
123,2603,0.02926652692258358
124,2624,0.02810007520020008
125,2645,0.0279256459325552
126,2666,0.028706371784210205
127,2687,0.027086323127150536
128,2708,0.026465483009815216
129,2729,0.026216605678200722
130,2750,0.026109328493475914
131,2771,0.026208722963929176
132,2792,0.026415081694722176
133,2813,0.02703818865120411
134,2834,0.02673829346895218
135,2855,0.026348568499088287
136,2876,0.027378639206290245
137,2897,0.02687031775712967
138,2918,0.028412872925400734
139,2939,0.026200400665402412
140,2960,0.02803109586238861
141,2981,0.026269057765603065
142,3002,0.0266383346170187
143,3023,0.02594744600355625
144,3044,0.02667822688817978
145,3065,0.025979505851864815
146,3086,0.026079075410962105
147,3107,0.025873079895973206
148,3128,0.025474190711975098
149,3149,0.0252987053245306
150,3170,0.025215594097971916
151,3191,0.025218026712536812
152,3212,0.02573925256729126
153,3233,0.025353452190756798
154,3254,0.026274269446730614
155,3275,0.025409897789359093
156,3296,0.02559119462966919
157,3317,0.025858500972390175
158,3338,0.025558048859238625
159,3359,0.026233216747641563
160,3380,0.027353249490261078
161,3401,0.0259909238666296
162,3422,0.025909671559929848
163,3443,0.026437832042574883
164,3464,0.02642129175364971
165,3485,0.026073092594742775
166,3506,0.025544745847582817
167,3527,0.025374116376042366
168,3548,0.024971747770905495
169,3569,0.02504151314496994
170,3590,0.02494727075099945
171,3611,0.02517239935696125
172,3632,0.025769075378775597
173,3653,0.02562982402741909
174,3674,0.025259800255298615
175,3695,0.025435879826545715
176,3716,0.025959918275475502
177,3737,0.0253776703029871
178,3758,0.025328902527689934
179,3779,0.026424584910273552
