epoch,epoch_val_accuracy,epoch_val_loss,step,train_loss,val_accuracy,val_loss
82,0.34375,1.3487809896469116,912,,0.34375,1.3487809896469116
83,0.359375,1.3407024145126343,923,,0.359375,1.3407024145126343
84,0.5078125,1.2405357360839844,934,,0.5078125,1.2405357360839844
85,0.59375,1.225277066230774,945,,0.59375,1.225277066230774
86,,,949,1.0283039808273315,,
86,0.515625,1.245797872543335,956,,0.515625,1.245797872543335
87,0.3515625,1.3805643320083618,967,,0.3515625,1.3805643320083618
88,0.4375,1.2990840673446655,978,,0.4375,1.2990840673446655
89,0.53125,1.267199158668518,989,,0.53125,1.267199158668518
90,,,999,0.9562218189239502,,
90,0.5703125,1.1949199438095093,1000,,0.5703125,1.1949199438095093
91,0.2734375,1.386070966720581,1011,,0.2734375,1.386070966720581
92,0.375,1.3494220972061157,1022,,0.375,1.3494220972061157
93,0.375,1.3074852228164673,1033,,0.375,1.3074852228164673
94,0.5,1.2426444292068481,1044,,0.5,1.2426444292068481
95,,,1049,0.9091200232505798,,
95,0.5,1.2612099647521973,1055,,0.5,1.2612099647521973
96,0.609375,1.1480932235717773,1066,,0.609375,1.1480932235717773
97,0.640625,1.1861976385116577,1077,,0.640625,1.1861976385116577
98,0.6015625,1.1513394117355347,1088,,0.6015625,1.1513394117355347
99,,,1099,0.9045707583427429,,
99,0.6015625,1.203934669494629,1099,,0.6015625,1.203934669494629
100,0.59375,1.1791188716888428,1110,,0.59375,1.1791188716888428
101,0.3671875,1.3766570091247559,1121,,0.3671875,1.3766570091247559
102,0.421875,1.3364917039871216,1132,,0.421875,1.3364917039871216
103,0.484375,1.3260070085525513,1143,,0.484375,1.3260070085525513
104,,,1149,0.9493138194084167,,
104,0.609375,1.2141844034194946,1154,,0.609375,1.2141844034194946
105,0.65625,1.2291284799575806,1165,,0.65625,1.2291284799575806
106,0.5859375,1.2265429496765137,1176,,0.5859375,1.2265429496765137
107,0.515625,1.2292447090148926,1187,,0.515625,1.2292447090148926
108,0.640625,1.11941397190094,1198,,0.640625,1.11941397190094
109,,,1199,0.9647896885871887,,
109,0.5859375,1.159490704536438,1209,,0.5859375,1.159490704536438
110,0.484375,1.2536451816558838,1220,,0.484375,1.2536451816558838
111,0.40625,1.3710943460464478,1231,,0.40625,1.3710943460464478
112,0.2890625,1.3694636821746826,1242,,0.2890625,1.3694636821746826
113,,,1249,0.9862178564071655,,
113,0.484375,1.2889174222946167,1253,,0.484375,1.2889174222946167
114,0.453125,1.3367919921875,1264,,0.453125,1.3367919921875
115,0.546875,1.1609749794006348,1275,,0.546875,1.1609749794006348
116,0.578125,1.2092314958572388,1286,,0.578125,1.2092314958572388
117,0.5,1.2399914264678955,1297,,0.5,1.2399914264678955
118,,,1299,0.9068562984466553,,
118,0.640625,1.1543385982513428,1308,,0.640625,1.1543385982513428
119,0.453125,1.309218406677246,1319,,0.453125,1.309218406677246
120,0.5859375,1.1607307195663452,1330,,0.5859375,1.1607307195663452
121,0.25,1.3840993642807007,1341,,0.25,1.3840993642807007
122,,,1349,0.9539048671722412,,
122,0.3203125,1.3346786499023438,1352,,0.3203125,1.3346786499023438
123,0.4609375,1.2963930368423462,1363,,0.4609375,1.2963930368423462
124,0.3046875,1.4095306396484375,1374,,0.3046875,1.4095306396484375
125,0.5703125,1.2401213645935059,1385,,0.5703125,1.2401213645935059
126,0.6015625,1.153494954109192,1396,,0.6015625,1.153494954109192
127,,,1399,0.9421805739402771,,
127,0.640625,1.2103074789047241,1407,,0.640625,1.2103074789047241
128,0.5625,1.2090266942977905,1418,,0.5625,1.2090266942977905
129,0.5,1.2611511945724487,1429,,0.5,1.2611511945724487
130,0.6171875,1.1229255199432373,1440,,0.6171875,1.1229255199432373
131,,,1449,0.8879384994506836,,
131,0.359375,1.3677173852920532,1451,,0.359375,1.3677173852920532
132,0.453125,1.2958847284317017,1462,,0.453125,1.2958847284317017
133,0.265625,1.3924928903579712,1473,,0.265625,1.3924928903579712
134,0.5234375,1.247205138206482,1484,,0.5234375,1.247205138206482
135,0.6796875,1.1840076446533203,1495,,0.6796875,1.1840076446533203
136,,,1499,0.8914148807525635,,
136,0.5703125,1.2295243740081787,1506,,0.5703125,1.2295243740081787
137,0.34375,1.3502599000930786,1517,,0.34375,1.3502599000930786
138,0.5078125,1.209000825881958,1528,,0.5078125,1.209000825881958
139,0.3515625,1.3374860286712646,1539,,0.3515625,1.3374860286712646
140,,,1549,0.9021466970443726,,
140,0.6171875,1.0918434858322144,1550,,0.6171875,1.0918434858322144
141,0.3203125,1.3735567331314087,1561,,0.3203125,1.3735567331314087
142,0.296875,1.384491205215454,1572,,0.296875,1.384491205215454
143,0.4609375,1.3285001516342163,1583,,0.4609375,1.3285001516342163
144,0.515625,1.2477730512619019,1594,,0.515625,1.2477730512619019
145,,,1599,0.8567031621932983,,
145,0.5625,1.1507606506347656,1605,,0.5625,1.1507606506347656
146,0.5859375,1.1365360021591187,1616,,0.5859375,1.1365360021591187
147,0.59375,1.1804484128952026,1627,,0.59375,1.1804484128952026
148,0.6171875,1.1137984991073608,1638,,0.6171875,1.1137984991073608
149,,,1649,0.8503902554512024,,
149,0.53125,1.2551745176315308,1649,,0.53125,1.2551745176315308
150,0.3515625,1.3916034698486328,1660,,0.3515625,1.3916034698486328
151,0.421875,1.3696223497390747,1671,,0.421875,1.3696223497390747
152,0.359375,1.305416464805603,1682,,0.359375,1.305416464805603
153,0.5078125,1.3031840324401855,1693,,0.5078125,1.3031840324401855
154,,,1699,0.8554279208183289,,
154,0.4921875,1.2800654172897339,1704,,0.4921875,1.2800654172897339
155,0.5859375,1.218084454536438,1715,,0.5859375,1.218084454536438
156,0.4609375,1.290786862373352,1726,,0.4609375,1.290786862373352
157,0.6171875,1.15018892288208,1737,,0.6171875,1.15018892288208
158,0.6171875,1.107216477394104,1748,,0.6171875,1.107216477394104
159,,,1749,0.8707831501960754,,
159,0.65625,1.1742724180221558,1759,,0.65625,1.1742724180221558
160,0.5859375,1.1822497844696045,1770,,0.5859375,1.1822497844696045
161,0.359375,1.3658745288848877,1781,,0.359375,1.3658745288848877
162,0.328125,1.3415062427520752,1792,,0.328125,1.3415062427520752
163,,,1799,0.8656087517738342,,
163,0.40625,1.2654387950897217,1803,,0.40625,1.2654387950897217
164,0.5234375,1.2300032377243042,1814,,0.5234375,1.2300032377243042
165,0.578125,1.158861517906189,1825,,0.578125,1.158861517906189
166,0.6171875,1.198449730873108,1836,,0.6171875,1.198449730873108
167,0.3203125,1.3545480966567993,1847,,0.3203125,1.3545480966567993
168,,,1849,0.8947432637214661,,
168,0.6171875,1.120592474937439,1858,,0.6171875,1.120592474937439
169,0.625,1.1378663778305054,1869,,0.625,1.1378663778305054
170,0.6640625,1.1519477367401123,1880,,0.6640625,1.1519477367401123
171,0.2109375,1.3966618776321411,1891,,0.2109375,1.3966618776321411
172,,,1899,0.980378270149231,,
172,0.390625,1.2678866386413574,1902,,0.390625,1.2678866386413574
173,0.5625,1.2505755424499512,1913,,0.5625,1.2505755424499512
174,0.546875,1.2698594331741333,1924,,0.546875,1.2698594331741333
175,0.453125,1.328824520111084,1935,,0.453125,1.328824520111084
176,0.59375,1.1536481380462646,1946,,0.59375,1.1536481380462646
177,,,1949,0.8726661205291748,,
177,0.609375,1.1850157976150513,1957,,0.609375,1.1850157976150513
178,0.6484375,1.1711010932922363,1968,,0.6484375,1.1711010932922363
179,0.6171875,1.213523268699646,1979,,0.6171875,1.213523268699646
180,0.6015625,1.1525064706802368,1990,,0.6015625,1.1525064706802368
181,,,1999,0.912105143070221,,
181,0.390625,1.345070481300354,2001,,0.390625,1.345070481300354
182,0.453125,1.3098347187042236,2012,,0.453125,1.3098347187042236
183,0.515625,1.2580385208129883,2023,,0.515625,1.2580385208129883
184,0.5625,1.252821922302246,2034,,0.5625,1.252821922302246
185,0.5546875,1.2185138463974,2045,,0.5546875,1.2185138463974
186,,,2049,0.8728862404823303,,
186,0.546875,1.2277387380599976,2056,,0.546875,1.2277387380599976
187,0.6328125,1.182810664176941,2067,,0.6328125,1.182810664176941
188,0.625,1.1391756534576416,2078,,0.625,1.1391756534576416
189,0.65625,1.0976022481918335,2089,,0.65625,1.0976022481918335
190,,,2099,0.896801769733429,,
190,0.6171875,1.1322396993637085,2100,,0.6171875,1.1322396993637085
191,0.296875,1.399706244468689,2111,,0.296875,1.399706244468689
192,0.2734375,1.3300927877426147,2122,,0.2734375,1.3300927877426147
193,0.3828125,1.3180763721466064,2133,,0.3828125,1.3180763721466064
194,0.5703125,1.1813207864761353,2144,,0.5703125,1.1813207864761353
195,,,2149,0.82733154296875,,
195,0.234375,1.4318487644195557,2155,,0.234375,1.4318487644195557
196,0.5234375,1.2296748161315918,2166,,0.5234375,1.2296748161315918
197,0.6484375,1.1161245107650757,2177,,0.6484375,1.1161245107650757
198,0.6484375,1.0716030597686768,2188,,0.6484375,1.0716030597686768
199,,,2199,0.8163868188858032,,
199,0.6484375,1.1441266536712646,2199,,0.6484375,1.1441266536712646
200,0.671875,1.1602835655212402,2210,,0.671875,1.1602835655212402
201,0.296875,1.3785924911499023,2221,,0.296875,1.3785924911499023
202,0.3984375,1.3199671506881714,2232,,0.3984375,1.3199671506881714
203,0.2421875,1.5368781089782715,2243,,0.2421875,1.5368781089782715
204,,,2249,0.8170892000198364,,
204,0.421875,1.2333662509918213,2254,,0.421875,1.2333662509918213
205,0.5234375,1.293393611907959,2265,,0.5234375,1.293393611907959
206,0.5859375,1.181878685951233,2276,,0.5859375,1.181878685951233
207,0.4921875,1.2346500158309937,2287,,0.4921875,1.2346500158309937
208,0.640625,1.1344029903411865,2298,,0.640625,1.1344029903411865
209,,,2299,0.9660018086433411,,
209,0.609375,1.146422266960144,2309,,0.609375,1.146422266960144
210,0.578125,1.2447184324264526,2320,,0.578125,1.2447184324264526
211,0.3203125,1.3717323541641235,2331,,0.3203125,1.3717323541641235
212,0.296875,1.3470577001571655,2342,,0.296875,1.3470577001571655
213,,,2349,0.9914342761039734,,
213,0.46875,1.2846009731292725,2353,,0.46875,1.2846009731292725
214,0.515625,1.2952699661254883,2364,,0.515625,1.2952699661254883
215,0.4609375,1.3067383766174316,2375,,0.4609375,1.3067383766174316
216,0.6796875,1.1567809581756592,2386,,0.6796875,1.1567809581756592
217,0.5625,1.1604429483413696,2397,,0.5625,1.1604429483413696
218,,,2399,0.9177060723304749,,
218,0.625,1.157759428024292,2408,,0.625,1.157759428024292
219,0.515625,1.2590919733047485,2419,,0.515625,1.2590919733047485
220,0.4765625,1.265641689300537,2430,,0.4765625,1.265641689300537
221,0.3125,1.374162197113037,2441,,0.3125,1.374162197113037
222,,,2449,0.7824710607528687,,
222,0.515625,1.2687865495681763,2452,,0.515625,1.2687865495681763
223,0.5234375,1.221726894378662,2463,,0.5234375,1.221726894378662
224,0.578125,1.187114953994751,2474,,0.578125,1.187114953994751
225,0.4921875,1.241268277168274,2485,,0.4921875,1.241268277168274
226,0.53125,1.2822953462600708,2496,,0.53125,1.2822953462600708
227,,,2499,0.8106679320335388,,
227,0.625,1.1969660520553589,2507,,0.625,1.1969660520553589
228,0.4609375,1.2479454278945923,2518,,0.4609375,1.2479454278945923
229,0.640625,1.1420000791549683,2529,,0.640625,1.1420000791549683
230,0.5625,1.2599338293075562,2540,,0.5625,1.2599338293075562
231,,,2549,0.9034563899040222,,
231,0.375,1.3705981969833374,2551,,0.375,1.3705981969833374
232,0.4609375,1.2969545125961304,2562,,0.4609375,1.2969545125961304
233,0.328125,1.3706505298614502,2573,,0.328125,1.3706505298614502
234,0.5546875,1.2053142786026,2584,,0.5546875,1.2053142786026
235,0.578125,1.1702914237976074,2595,,0.578125,1.1702914237976074
