epoch,step,val_reconstruction_loss
0,20,0.06641417741775513
1,41,0.04673902317881584
2,62,0.04026030749082565
3,83,0.03828414902091026
4,104,0.03611331060528755
5,125,0.03401140496134758
6,146,0.03284760192036629
7,167,0.032784733921289444
8,188,0.03183149918913841
9,209,0.03193226829171181
10,230,0.0328315868973732
11,251,0.03234086558222771
12,272,0.03187522292137146
13,293,0.03094364143908024
14,314,0.030103279277682304
15,335,0.029391342774033546
16,356,0.027947241440415382
17,377,0.027010662481188774
18,398,0.025578195229172707
19,419,0.02386312186717987
20,440,0.023388663306832314
21,461,0.021646881476044655
22,482,0.021687909960746765
23,503,0.019985176622867584
24,524,0.01934601366519928
25,545,0.01939501240849495
26,566,0.018862532451748848
27,587,0.01845673657953739
28,608,0.018546652048826218
29,629,0.018442349508404732
30,650,0.018420251086354256
31,671,0.018514439463615417
32,692,0.018181977793574333
33,713,0.018022587522864342
34,734,0.018148334696888924
35,755,0.0184992253780365
36,776,0.017554963007569313
37,797,0.017400531098246574
38,818,0.01708250679075718
39,839,0.01624748297035694
40,860,0.01609191857278347
41,881,0.015228443779051304
42,902,0.014849081635475159
43,923,0.014991182833909988
44,944,0.014230254106223583
45,965,0.014361017383635044
46,986,0.014079224318265915
47,1007,0.013654831796884537
48,1028,0.013599981553852558
49,1049,0.0135079650208354
50,1070,0.013502831570804119
51,1091,0.013507424853742123
52,1112,0.013399400748312473
53,1133,0.013540666550397873
54,1154,0.013745191507041454
55,1175,0.013366186060011387
56,1196,0.013344082050025463
57,1217,0.012856689281761646
58,1238,0.013187550939619541
59,1259,0.012531506828963757
60,1280,0.01248570904135704
61,1301,0.012251700274646282
62,1322,0.011988970451056957
63,1343,0.011491748504340649
64,1364,0.011595156975090504
65,1385,0.011257546953856945
66,1406,0.010997333563864231
67,1427,0.010853561572730541
68,1448,0.01088166143745184
69,1469,0.010628472082316875
70,1490,0.010596382431685925
71,1511,0.010817740112543106
72,1532,0.010679665021598339
73,1553,0.010676552541553974
74,1574,0.010658723302185535
75,1595,0.011364138685166836
76,1616,0.010869100689888
77,1637,0.01151199359446764
78,1658,0.010367831215262413
79,1679,0.012287410907447338
80,1700,0.0102697080001235
81,1721,0.009895868599414825
82,1742,0.010812695138156414
83,1763,0.010029320605099201
84,1784,0.009729144163429737
85,1805,0.009560870938003063
86,1826,0.00919287744909525
87,1847,0.009035471826791763
88,1868,0.009085251949727535
89,1889,0.00897516030818224
90,1910,0.00904432125389576
91,1931,0.008992302231490612
92,1952,0.008810958825051785
93,1973,0.009143381379544735
94,1994,0.009290878660976887
95,2015,0.00966666266322136
96,2036,0.009430899284780025
97,2057,0.009254415519535542
98,2078,0.009171529673039913
99,2099,0.009906076826155186
100,2120,0.009585167281329632
101,2141,0.009476701728999615
102,2162,0.008798561990261078
103,2183,0.008672756142914295
104,2204,0.008278358727693558
105,2225,0.008399474434554577
106,2246,0.008110882714390755
107,2267,0.008159876801073551
108,2288,0.007916492410004139
109,2309,0.007896284572780132
110,2330,0.008024521172046661
111,2351,0.00790612306445837
112,2372,0.007830762304365635
113,2393,0.00810921285301447
114,2414,0.008085190318524837
115,2435,0.008475868962705135
116,2456,0.008727306500077248
117,2477,0.009269184432923794
118,2498,0.008175530470907688
119,2519,0.009761792607605457
120,2540,0.008419007994234562
121,2561,0.008235682733356953
122,2582,0.007822179235517979
123,2603,0.007919500581920147
124,2624,0.009248279966413975
125,2645,0.007745129521936178
126,2666,0.007515408098697662
127,2687,0.007220454514026642
128,2708,0.007181263063102961
129,2729,0.006940815597772598
130,2750,0.007012298330664635
131,2771,0.007071880158036947
132,2792,0.007086275611072779
133,2813,0.006967781577259302
134,2834,0.007175302132964134
135,2855,0.007065061945468187
136,2876,0.007940447889268398
137,2897,0.007443009410053492
138,2918,0.007209021132439375
139,2939,0.007928176783025265
140,2960,0.008168798871338367
141,2981,0.008379863575100899
142,3002,0.007932850159704685
143,3023,0.007296333089470863
144,3044,0.0068071200512349606
145,3065,0.006698987912386656
146,3086,0.006976179778575897
147,3107,0.006376929581165314
148,3128,0.006376700941473246
149,3149,0.006444667931646109
150,3170,0.007360904011875391
151,3191,0.0064460462890565395
152,3212,0.006513548549264669
153,3233,0.006674902513623238
154,3254,0.00666048564016819
155,3275,0.006562639027833939
156,3296,0.00667870556935668
157,3317,0.00748693011701107
158,3338,0.007383792195469141
159,3359,0.006934255361557007
