epoch,step,val_reconstruction_loss
0,34,0.025104818865656853
1,69,0.016104629263281822
2,104,0.012825152836740017
3,139,0.01155038457363844
4,174,0.01037526410073042
5,209,0.009431906044483185
6,244,0.009340113960206509
7,279,0.008895990438759327
8,314,0.009043748490512371
9,349,0.008705422282218933
10,384,0.008826610632240772
11,419,0.009061929769814014
12,454,0.008760967291891575
13,489,0.008848895318806171
14,524,0.00829103123396635
15,559,0.007883494719862938
16,594,0.007216862868517637
17,629,0.006758684758096933
18,664,0.006448967847973108
19,699,0.00590982660651207
20,734,0.005660250782966614
21,769,0.0054790545254945755
22,804,0.004935086239129305
23,839,0.004738225135952234
24,874,0.004443155135959387
25,909,0.0042985775507986546
26,944,0.004114871378988028
27,979,0.004128783475607634
28,1014,0.004066532012075186
29,1049,0.004134341608732939
30,1084,0.004172725137323141
31,1119,0.004052562639117241
32,1154,0.004147881641983986
33,1189,0.004034518729895353
34,1224,0.0039667775854468346
35,1259,0.003978426568210125
36,1294,0.003970808815211058
37,1329,0.0038379088509827852
38,1364,0.003805319545790553
39,1399,0.0036829833406955004
40,1434,0.003614528337493539
41,1469,0.0035447084810584784
42,1504,0.003225329564884305
43,1539,0.003167306073009968
44,1574,0.0029762638732790947
45,1609,0.0027863148134201765
46,1644,0.0027812300249934196
47,1679,0.0026947453152388334
48,1714,0.0028679275419563055
49,1749,0.002789807738736272
50,1784,0.0026338861789554358
51,1819,0.0026069467421621084
52,1854,0.0026564232539385557
53,1889,0.0025852567050606012
54,1924,0.0028045380022376776
55,1959,0.002717586001381278
56,1994,0.0027504293248057365
57,2029,0.0025803963653743267
58,2064,0.00279207993298769
59,2099,0.0024433427024632692
60,2134,0.002589939394965768
61,2169,0.002660255879163742
62,2204,0.0024017582181841135
63,2239,0.00228106789290905
64,2274,0.0022982184309512377
65,2309,0.002246151678264141
66,2344,0.001958403969183564
67,2379,0.002138660289347172
68,2414,0.0020049780141562223
69,2449,0.0020830174908041954
70,2484,0.0019578845240175724
71,2519,0.00197823578491807
72,2554,0.0019321556901559234
73,2589,0.0020529429893940687
74,2624,0.0020138758700340986
75,2659,0.0023156406823545694
76,2694,0.002003324218094349
77,2729,0.002270640805363655
78,2764,0.002259041415527463
79,2799,0.0020811734721064568
80,2834,0.00235500349663198
