epoch,step,val_reconstruction_loss
0,21,0.13837653398513794
1,43,0.08821702003479004
2,65,0.06515857577323914
3,87,0.0568893663585186
4,109,0.05279363691806793
5,131,0.05162888392806053
6,153,0.05191734805703163
7,175,0.05012717843055725
8,197,0.048351261764764786
9,219,0.05069887638092041
10,241,0.04827846586704254
11,263,0.049492914229631424
12,285,0.04961448907852173
13,307,0.048535123467445374
